index,chartType,qNum,question,answer,qType,qaInput,response,time,correct,qType_simple,expType,LLM
3165.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) falling
(b) staying
(c) rising", (c),5.425079107284546,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
3511.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 5
(b) 1 to 10
(c) 4 to 10
(d) 1 to 4", (a),5.3235931396484375,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2367.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) rising
(b) falling
(c) staying", (a),3.976925849914551,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
52.0,Line Chart,1,What was the price of a barrel of Product A in Feburary 2015?,$45.61,Retrieve Value,"What was the price of a barrel of Product A in Feburary 2015?

(a) $54.67
(b) $45.61
(c) $50.28
(d) $58.31", (b),3.8097357749938965,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
790.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.62 - $6.01
(b) $4.43 - $6.22
(c) $4.42 - $6.21
(d) $4.65 - $6.17", (d),4.0411388874053955,True,determine range,reVLAT_NoViz+Choices,ChatGPT
4569.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.42 - $6.21
(b) $4.65 - $6.17
(c) $4.62 - $6.01
(d) $4.43 - $6.22", (d),4.290899038314819,False,determine range,reVLAT_NoViz+Choices,ChatGPT
577.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 330km
(b) 400km
(c) 560km
(d) 530km", (c),3.5319302082061768,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
243.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company E
(b) Others
(c) Company C
(d) Company F", (d),3.73653507232666,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1746.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company C
(b) Company F
(c) Company E
(d) Others", (b),3.661770820617676,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
3970.0,Area Chart,1,What was the average price of a pound of Product A in June 2013?,$5.20,Retrieve Value,"What was the average price of a pound of Product A in June 2013?

(a) $5.20
(b) $5.92
(c) $4.65
(d) $5.72", (b),3.9577841758728027,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
470.0,Stacked Bar Chart,3,In which city is the cost of Product 2 the highest?,City G,Find Extremum,"In which city is the cost of Product 2 the highest?

(a) City G
(b) City A
(c) City D
(d) City E", (g),3.8338189125061035,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
2995.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) True
(b) False", (a),3.9922821521759033,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
431.0,Bubble Chart,2,Which city's metro system has the largest number of stations?,City F,Find extremum,"Which city's metro system has the largest number of stations?

(a) City A
(b) City F
(c) City E
(d) City C", (b),3.6814441680908203,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
1423.0,Pie Chart,3,The global compnay market share of Company B is larger than that of Company E.,True,Make Comparisons (relative value),"The global compnay market share of Company B is larger than that of Company E.

(a) True
(b) False", (a),4.099799633026123,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1410.0,Bubble Chart,2,Which city's metro system has the largest number of stations?,City F,Find extremum,"Which city's metro system has the largest number of stations?

(a) City E
(b) City C
(c) City A
(d) City F", (b),3.4372851848602295,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1837.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) False
(b) True", (b),3.9743752479553223,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1419.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City G
(b) City C
(c) City A
(d) City D", (a),4.005531072616577,True,find anomalies,reVLAT_NoViz+Choices,ChatGPT
4199.0,Stacked Bar Chart,3,In which city is the cost of Product 2 the highest?,City G,Find Extremum,"In which city is the cost of Product 2 the highest?

(a) City G
(b) City E
(c) City D
(d) City A", (g),3.8788421154022217,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1118.0,Bar Chart,1,What is the average internet speed in country F?,11.6 Mbps,Retrieve Value,"What is the average internet speed in country F?

(a) 11.6 Mbps
(b) 15 Mbps
(c) 10.2 Mbps
(d) 7 Mbps", (c),4.287580966949463,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3294.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company E
(b) Company F
(c) Others
(d) Company C", (b),3.7757933139801025,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1934.0,100% Stacked Bar Chart,2,What is the education level of people in which the Party A have the lowest approval rating?,Postgraduate Study,Find Extremum (relative value),"What is the education level of people in which the Party A have the lowest approval rating?

(a) Some College Degree
(b) College Graduate
(c) High School Graduate or Less
(d) Postgraduate Study", (d),3.308881998062134,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
3039.0,Bar Chart,2,In which country is the average internet speed the fastest?,Country K,Find Extremum,"In which country is the average internet speed the fastest?

(a) Country K
(b) Country C
(c) Country N
(d) Country A", (k),3.8788108825683594,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
3077.0,Area Chart,1,What was the average price of a pound of Product A in June 2013?,$5.20,Retrieve Value,"What was the average price of a pound of Product A in June 2013?

(a) $5.92
(b) $4.65
(c) $5.20
(d) $5.72", (a),4.015625953674316,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3204.0,Bar Chart,2,In which country is the average internet speed the fastest?,Country K,Find Extremum,"In which country is the average internet speed the fastest?

(a) Country K
(b) Country N
(c) Country A
(d) Country C", (k),3.989840030670166,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1380.0,Bubble Chart,2,Which city's metro system has the largest number of stations?,City F,Find extremum,"Which city's metro system has the largest number of stations?

(a) City E
(b) City F
(c) City C
(d) City A", (b),3.6736598014831543,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
1571.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $15
(b) $8
(c) $45
(d) $20", (c),3.6898598670959473,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1980.0,Bubble Chart,3,What is the range of the total length of the metro systems?,190 - 530km,Determine range,"What is the range of the total length of the metro systems?

(a) 240 - 380km
(b) 150 - 600km
(c) 190 - 530km
(d) 240 - 560km", (d),3.701406240463257,False,determine range,reVLAT_NoViz+Choices,ChatGPT
2865.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 400km
(b) 560km
(c) 330km
(d) 530km", (c),4.605368137359619,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4768.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $15
(b) $45
(c) $8
(d) $20", (b),4.196490049362183,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2420.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 25%
(b) 50%
(c) 33%
(d) 15%", (c),3.6885688304901123,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2242.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City D
(b) City A
(c) City G
(d) City C", (a),3.479896068572998,False,find anomalies,reVLAT_NoViz+Choices,ChatGPT
3464.0,Stacked Bar Chart,3,In which city is the cost of Product 2 the highest?,City G,Find Extremum,"In which city is the cost of Product 2 the highest?

(a) City D
(b) City G
(c) City E
(d) City A", (b),3.845492124557495,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
4190.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) falling
(b) staying
(c) rising", (c),4.707929849624634,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
837.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 4
(b) 1 to 10
(c) 4 to 10
(d) 1 to 5", (a),4.09096097946167,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3938.0,Bubble Chart,5,A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.,False,Find clusters,"A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.

(a) False
(b) True", (b),7.366070985794067,False,find clusters,reVLAT_NoViz+Choices,ChatGPT
3909.0,Treemap,1,For which website was the number of unique visitors the largest in 2010?,AB,Find Extremum (relative value),"For which website was the number of unique visitors the largest in 2010?

(a) AB
(b) AD
(c) AE
(d) AJ", (d),3.357105016708374,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
254.0,Bar Chart,3,What is the range of the average internet speed?,9.5 - 19 Mbps,Determine Range,"What is the range of the average internet speed?

(a) 0 - 20 Mbps
(b) 2.5 - 16 Mbps
(c) 9.5 - 19 Mbps
(d) 10 - 15 Mbps", (c),3.8738811016082764,True,determine range,reVLAT_NoViz+Choices,ChatGPT
184.0,Bubble Chart,7,The metro system in City F has more ridership than the metro system in City A.,True,Make comparisons,"The metro system in City F has more ridership than the metro system in City A.

(a) True
(b) False", (a),5.014779090881348,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
3716.0,Line Chart,1,What was the price of a barrel of Product A in Feburary 2015?,$45.61,Retrieve Value,"What was the price of a barrel of Product A in Feburary 2015?

(a) $54.67
(b) $45.61
(c) $58.31
(d) $50.28", (b),3.99111008644104,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1321.0,Pie Chart,3,The global compnay market share of Company B is larger than that of Company E.,True,Make Comparisons (relative value),"The global compnay market share of Company B is larger than that of Company E.

(a) False
(b) True", (b),3.608290910720825,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
345.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) October 2014
(b) June 2014
(c) March 2013
(d) September 2013", (c),4.073257923126221,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
4495.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) June 2014
(b) October 2014
(c) March 2013
(d) September 2013", (c),4.093168020248413,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
579.0,Bar Chart,4,How many countries in Asia is the average Internet speed slower than Country J?,8 countries,Make Comparisons,"How many countries in Asia is the average Internet speed slower than Country J?

(a) 8 countries
(b) 6 countries
(c) 7 countries
(d) 11 countries", (b),3.9939000606536865,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
427.0,Pie Chart,3,The global compnay market share of Company B is larger than that of Company E.,True,Make Comparisons (relative value),"The global compnay market share of Company B is larger than that of Company E.

(a) True
(b) False", (a),5.9389488697052,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1489.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 25%
(b) 50%
(c) 15%
(d) 33%", (d),3.7829136848449707,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2239.0,Stacked Bar Chart,3,In which city is the cost of Product 2 the highest?,City G,Find Extremum,"In which city is the cost of Product 2 the highest?

(a) City D
(b) City A
(c) City E
(d) City G", (c),3.9915146827697754,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
2926.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) True
(b) False", (a),5.5260398387908936,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2155.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.65 - $6.17
(b) $4.62 - $6.01
(c) $4.42 - $6.21
(d) $4.43 - $6.22", (d),4.287163019180298,False,determine range,reVLAT_NoViz+Choices,ChatGPT
3347.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True", (a),3.5813589096069336,False,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
1833.0,Bar Chart,2,In which country is the average internet speed the fastest?,Country K,Find Extremum,"In which country is the average internet speed the fastest?

(a) Country C
(b) Country N
(c) Country K
(d) Country A", (k),3.811521053314209,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
4069.0,Stacked Bar Chart,5,The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.,False,Make Comparisons (relative value),"The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.

(a) True
(b) False", (a),5.32218599319458,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2794.0,Stacked Bar Chart,1,What is the cost of Product 3 in City B?,$4.00,Retrieve Value (absolute value),"What is the cost of Product 3 in City B?

(a) $4.00
(b) $9.50
(c) $12.00
(d) $9.00", (c),6.589601755142212,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
556.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City G
(b) City C
(c) City D
(d) City A", (a),3.5584239959716797,True,find anomalies,reVLAT_NoViz+Choices,ChatGPT
2699.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 560km
(b) 400km
(c) 530km
(d) 330km", (c),3.582512855529785,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1733.0,Stacked Bar Chart,1,What is the cost of Product 3 in City B?,$4.00,Retrieve Value (absolute value),"What is the cost of Product 3 in City B?

(a) $4.00
(b) $9.00
(c) $12.00
(d) $9.50", (c),4.911999940872192,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1756.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) True
(b) False", (a),3.9893996715545654,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4408.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) False
(b) True", (b),4.501642942428589,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1194.0,100% Stacked Bar Chart,3,The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.,True,Make Comparisons (relative value),"The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.

(a) False
(b) True", (b),4.181035041809082,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
63.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) True
(b) False", (b),3.4912431240081787,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4031.0,Stacked Area Chart,3,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?",2009,Find Extremum,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?

(a) 2009
(b) 2014
(c) 2011
(d) 2012", (c),3.686789035797119,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1870.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) rising
(b) falling
(c) staying", (a),4.300714015960693,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
3879.0,100% Stacked Bar Chart,3,The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.,True,Make Comparisons (relative value),"The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.

(a) True
(b) False", (a),3.891754150390625,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4614.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) False
(b) True", (b),3.3681721687316895,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2575.0,Stacked Area Chart,4,The number of people named 'Name B' was ______ from 2009 to 2012.,falling,Find Correlations/Trends,"The number of people named 'Name B' was ______ from 2009 to 2012.

(a) rising
(b) falling
(c) staying", (b),7.576093912124634,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
3140.0,Line Chart,1,What was the price of a barrel of Product A in Feburary 2015?,$45.61,Retrieve Value,"What was the price of a barrel of Product A in Feburary 2015?

(a) $54.67
(b) $50.28
(c) $58.31
(d) $45.61", (b),4.866077899932861,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1152.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 10
(b) 1 to 4
(c) 1 to 5
(d) 4 to 10", (c),3.869502067565918,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
916.0,Line Chart,2,In which month was the price of a barrel of Product A the lowest in 2015?,June,Find Extremum,"In which month was the price of a barrel of Product A the lowest in 2015?

(a) March
(b) December
(c) September
(d) June", (c),3.75944185256958,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
44.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $15
(b) $45
(c) $8
(d) $20", (b),4.195428848266602,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2079.0,Bar Chart,3,What is the range of the average internet speed?,9.5 - 19 Mbps,Determine Range,"What is the range of the average internet speed?

(a) 10 - 15 Mbps
(b) 9.5 - 19 Mbps
(c) 2.5 - 16 Mbps
(d) 0 - 20 Mbps", (b),4.486783027648926,True,determine range,reVLAT_NoViz+Choices,ChatGPT
406.0,Area Chart,1,What was the average price of a pound of Product A in June 2013?,$5.20,Retrieve Value,"What was the average price of a pound of Product A in June 2013?

(a) $5.20
(b) $4.65
(c) $5.72
(d) $5.92", (c),4.307048082351685,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1970.0,Line Chart,3,What was the price range of a barrel of Product A in 2015?,$37.36-$63.73,Determine Range,"What was the price range of a barrel of Product A in 2015?

(a) $37.36-$63.73
(b) $37.63-$61.04
(c) $37.63-$65.78
(d) $48.35-$58.36", (b),4.050008058547974,False,determine range,reVLAT_NoViz+Choices,ChatGPT
2001.0,Bubble Chart,3,What is the range of the total length of the metro systems?,190 - 530km,Determine range,"What is the range of the total length of the metro systems?

(a) 190 - 530km
(b) 240 - 560km
(c) 240 - 380km
(d) 150 - 600km", (d),3.4112050533294678,False,determine range,reVLAT_NoViz+Choices,ChatGPT
4338.0,Stacked Area Chart,3,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?",2009,Find Extremum,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?

(a) 2014
(b) 2012
(c) 2011
(d) 2009", (a),3.4837629795074463,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
2968.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Others
(b) Company E
(c) Company F
(d) Company C", (c),3.891049861907959,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
