index,chartType,qNum,question,answer,qType,qaInput,response,time,correct,qType_simple,expType,LLM
1999.0,Treemap,1,For which website was the number of unique visitors the largest in 2010?,AB,Find Extremum (relative value),"For which website was the number of unique visitors the largest in 2010?

(a) AJ
(b) AB
(c) AE
(d) AD",(b),1.7358369827270508,True,find extremum,reVLAT_Viz+Choices,ChatGPT
1540.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True",(b),1.67289400100708,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
1376.0,Stacked Area Chart,3,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?",2009,Find Extremum,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?

(a) 2011
(b) 2009
(c) 2012
(d) 2014",(b),2.82620906829834,True,find extremum,reVLAT_Viz+Choices,ChatGPT
2527.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 25%
(b) 15%
(c) 33%
(d) 50%",(a),-0.002285003662109375,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
1697.0,Bubble Chart,7,The metro system in City F has more ridership than the metro system in City A.,True,Make comparisons,"The metro system in City F has more ridership than the metro system in City A.

(a) True
(b) False",(b),1.7444281578063965,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
517.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) rising
(b) falling
(c) staying",(a),2.7972891330718994,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
4081.0,Treemap,2,The number of unique visitors for AN was more than that of AC in 2010.,True,Make Comparisons (relative value),"The number of unique visitors for AN was more than that of AC in 2010.

(a) True
(b) False",(b),4.916571855545044,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
3596.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company F
(b) Others
(c) Company E
(d) Company C",(a),-0.0009636878967285156,False,find extremum,reVLAT_Viz+Choices,ChatGPT
3425.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 53%
(b) 31%
(c) 76%
(d) 47%",(b) 31%,2.4914400577545166,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
837.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 4 to 10
(b) 1 to 4
(c) 1 to 5
(d) 1 to 10",(b),2.9679298400878906,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
1432.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) False
(b) True",(a),2.113272190093994,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
2055.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) rising
(b) falling
(c) staying",(a),2.4579918384552,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
2755.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 560km
(b) 530km
(c) 400km
(d) 330km",(b),1.608464002609253,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
3730.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) rising
(b) falling
(c) staying",(a),6.733960866928101,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
2681.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.65 - $6.17
(b) $4.42 - $6.21
(c) $4.62 - $6.01
(d) $4.43 - $6.22",(d),1.9311509132385254,False,determine range,reVLAT_Viz+Choices,ChatGPT
3986.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) falling
(b) rising
(c) staying",(b),5.116363048553467,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
3142.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) True
(b) False",(b),2.0722508430480957,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
3931.0,Bubble Chart,3,What is the range of the total length of the metro systems?,190 - 530km,Determine range,"What is the range of the total length of the metro systems?

(a) 240 - 380km
(b) 240 - 560km
(c) 190 - 530km
(d) 150 - 600km",(b),4.378602027893066,False,determine range,reVLAT_Viz+Choices,ChatGPT
1372.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) falling
(b) rising
(c) staying",(b),3.41387677192688,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
836.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) True
(b) False",(b),5.12013578414917,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
1645.0,Stacked Area Chart,3,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?",2009,Find Extremum,"Over the course of years between 2009 and 2014, when was the number of people named 'Name A' at the maximum?

(a) 2009
(b) 2014
(c) 2011
(d) 2012",(c),7.218629837036133,False,find extremum,reVLAT_Viz+Choices,ChatGPT
547.0,Bar Chart,4,How many countries in Asia is the average Internet speed slower than Country J?,8 countries,Make Comparisons,"How many countries in Asia is the average Internet speed slower than Country J?

(a) 11 countries
(b) 8 countries
(c) 7 countries
(d) 6 countries",(b),2.2520997524261475,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
505.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 10
(b) 1 to 5
(c) 4 to 10
(d) 1 to 4",(b),2.4480769634246826,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
543.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) False
(b) True",(a),1.9953341484069824,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
1624.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) True
(b) False",(b),1.316969871520996,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
779.0,Stacked Area Chart,2,About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?,1 to 2,Retrieve Value (relative value),"About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?

(a) 1 to 1
(b) 1 to 4
(c) 1 to 2
(d) 1 to 3",(b),1.6475121974945068,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
3219.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) falling
(b) rising
(c) staying",(b),9.631727933883667,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
370.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 10
(b) 4 to 10
(c) 1 to 4
(d) 1 to 5",(b),1.7916760444641113,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
2866.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) staying
(b) falling
(c) rising",(c),5.119068145751953,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
2179.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $45
(b) $15
(c) $20
(d) $8",(b),3.0692479610443115,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
1028.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 330km
(b) 530km
(c) 560km
(d) 400km",(b) 530km,1.8500339984893799,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
2601.0,Treemap,1,For which website was the number of unique visitors the largest in 2010?,AB,Find Extremum (relative value),"For which website was the number of unique visitors the largest in 2010?

(a) AJ
(b) AD
(c) AB
(d) AE",(c),6.400783061981201,True,find extremum,reVLAT_Viz+Choices,ChatGPT
3510.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) False
(b) True",(a),2.80967378616333,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
3354.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) False
(b) True",(a),1.901824951171875,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
980.0,Stacked Bar Chart,5,The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.,False,Make Comparisons (relative value),"The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.

(a) True
(b) False",(b),1.6353049278259277,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
946.0,Treemap,2,The number of unique visitors for AN was more than that of AC in 2010.,True,Make Comparisons (relative value),"The number of unique visitors for AN was more than that of AC in 2010.

(a) True
(b) False",(b),1.157702922821045,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
4040.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) True
(b) False",(b),5.120542049407959,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
1280.0,Stacked Area Chart,2,About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?,1 to 2,Retrieve Value (relative value),"About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?

(a) 1 to 2
(b) 1 to 1
(c) 1 to 3
(d) 1 to 4",(c),3.0654289722442627,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
970.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) False
(b) True",(a),2.1634581089019775,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
3611.0,Bubble Chart,5,A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.,False,Find clusters,"A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.

(a) False
(b) True",(b) True,3.331717014312744,False,find clusters,reVLAT_Viz+Choices,ChatGPT
1473.0,Stacked Area Chart,1,What was the number of people named 'Name A' in 2010?,"13,200",Retrieve Value (absolute value),"What was the number of people named 'Name A' in 2010?

(a) 13,200
(b) 3,500
(c) 9,800
(d) 23,800",(a),1.5996732711791992,True,retrieve value,reVLAT_Viz+Choices,ChatGPT
1944.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 400km
(b) 530km
(c) 560km
(d) 330km",(b),2.1092469692230225,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
4408.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) True
(b) False",(b),2.104665756225586,True,make comparisons,reVLAT_Viz+Choices,ChatGPT
2041.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) False
(b) True",(a),4.692060947418213,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
2671.0,Stacked Bar Chart,3,In which city is the cost of Product 2 the highest?,City G,Find Extremum,"In which city is the cost of Product 2 the highest?

(a) City D
(b) City G
(c) City E
(d) City A",(b) City G,4.909584999084473,True,find extremum,reVLAT_Viz+Choices,ChatGPT
1323.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 53%
(b) 47%
(c) 31%
(d) 76%",(a),1.2329869270324707,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
3808.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) False
(b) True",(a),3.302947759628296,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
3004.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $20
(b) $8
(c) $15
(d) $45",(b),2.178792953491211,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
3373.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 31%
(b) 76%
(c) 53%
(d) 47%",(b) 76%,5.429538011550903,True,retrieve value,reVLAT_Viz+Choices,ChatGPT
145.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 76%
(b) 31%
(c) 53%
(d) 47%",(c) 53%,2.8255481719970703,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
1306.0,Treemap,1,For which website was the number of unique visitors the largest in 2010?,AB,Find Extremum (relative value),"For which website was the number of unique visitors the largest in 2010?

(a) AE
(b) AD
(c) AB
(d) AJ",(a),3.3689239025115967,False,find extremum,reVLAT_Viz+Choices,ChatGPT
3979.0,Bubble Chart,3,What is the range of the total length of the metro systems?,190 - 530km,Determine range,"What is the range of the total length of the metro systems?

(a) 240 - 380km
(b) 190 - 530km
(c) 150 - 600km
(d) 240 - 560km",(b),2.139906883239746,True,determine range,reVLAT_Viz+Choices,ChatGPT
8.0,Line Chart,3,What was the price range of a barrel of Product A in 2015?,$37.36-$63.73,Determine Range,"What was the price range of a barrel of Product A in 2015?

(a) $37.63-$61.04
(b) $37.63-$65.78
(c) $37.36-$63.73
(d) $48.35-$58.36",(b),2.4766619205474854,False,determine range,reVLAT_Viz+Choices,ChatGPT
4244.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 50%
(b) 33%
(c) 15%
(d) 25%",(b) Country N,-0.007478952407836914,True,retrieve value,reVLAT_Viz+Choices,ChatGPT
4290.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True",(b),2.4889659881591797,True,find correlations/trends,reVLAT_Viz+Choices,ChatGPT
4347.0,Bar Chart,3,What is the range of the average internet speed?,9.5 - 19 Mbps,Determine Range,"What is the range of the average internet speed?

(a) 10 - 15 Mbps
(b) 0 - 20 Mbps
(c) 2.5 - 16 Mbps
(d) 9.5 - 19 Mbps",(c),3.299973964691162,False,determine range,reVLAT_Viz+Choices,ChatGPT
2615.0,Stacked Bar Chart,1,What is the cost of Product 3 in City B?,$4.00,Retrieve Value (absolute value),"What is the cost of Product 3 in City B?

(a) $12.00
(b) $9.50
(c) $4.00
(d) $9.00",(b),3.0054709911346436,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
2745.0,Bar Chart,3,What is the range of the average internet speed?,9.5 - 19 Mbps,Determine Range,"What is the range of the average internet speed?

(a) 2.5 - 16 Mbps
(b) 0 - 20 Mbps
(c) 10 - 15 Mbps
(d) 9.5 - 19 Mbps",(b),2.3050758838653564,False,determine range,reVLAT_Viz+Choices,ChatGPT
1269.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) September 2013
(b) June 2014
(c) March 2013
(d) October 2014",(c),2.9420228004455566,True,find extremum,reVLAT_Viz+Choices,ChatGPT
3629.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 4
(b) 1 to 10
(c) 4 to 10
(d) 1 to 5",(d),6.985653877258301,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
599.0,Bar Chart,1,What is the average internet speed in country F?,11.6 Mbps,Retrieve Value,"What is the average internet speed in country F?

(a) 11.6 Mbps
(b) 7 Mbps
(c) 10.2 Mbps
(d) 15 Mbps",(c),5.512449741363525,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
521.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 76%
(b) 53%
(c) 47%
(d) 31%",(b),3.2704007625579834,False,retrieve value,reVLAT_Viz+Choices,ChatGPT
2062.0,Line Chart,3,What was the price range of a barrel of Product A in 2015?,$37.36-$63.73,Determine Range,"What was the price range of a barrel of Product A in 2015?

(a) $37.63-$61.04
(b) $48.35-$58.36
(c) $37.63-$65.78
(d) $37.36-$63.73",(a),2.2322769165039062,False,determine range,reVLAT_Viz+Choices,ChatGPT
2953.0,Bubble Chart,7,The metro system in City F has more ridership than the metro system in City A.,True,Make comparisons,"The metro system in City F has more ridership than the metro system in City A.

(a) True
(b) False",(b),2.26318097114563,False,make comparisons,reVLAT_Viz+Choices,ChatGPT
1622.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.43 - $6.22
(b) $4.42 - $6.21
(c) $4.65 - $6.17
(d) $4.62 - $6.01",(a),2.2412397861480713,False,determine range,reVLAT_Viz+Choices,ChatGPT
